profile,index,source_row,case_id,ia,ib,ic,theta_e,we,id_ref,iq_ref,vdc,pi_reset,uq_zero_en,i_alpha_source,i_alpha_fixed,i_alpha_error,i_beta_source,i_beta_fixed,i_beta_error,id_source,id_fixed,id_error,iq_source,iq_fixed,iq_error,ud_lim_source,ud_lim_fixed,ud_lim_error,uq_lim_source,uq_lim_fixed,uq_lim_error,v_alpha_source,v_alpha_fixed,v_alpha_error,v_beta_source,v_beta_fixed,v_beta_error,ud_raw_source,ud_raw_fixed,ud_raw_error,uq_raw_source,uq_raw_fixed,uq_raw_error,t1_source,t1_fixed,t1_error,t2_source,t2_fixed,t2_error,duty_u_source,duty_u_fixed,duty_u_error,duty_v_source,duty_v_fixed,duty_v_error,duty_w_source,duty_w_fixed,duty_w_error,du_d_z_source,du_d_z_fixed,du_d_z_error,du_q_z_source,du_q_z_fixed,du_q_z_error,sector_source,sector_fixed,sat_old_source,sat_old_fixed
0,41,42,sector_255,0,0,0,0,0,-8481,-31651,1572864,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.564549042129873,-0.564544677734375,4.36439549800216e-06,-2.10692570859303,-2.106903076171875,2.2632421154966664e-05,-0.564549042129873,-0.564544677734375,4.36439549800216e-06,-2.10692570859303,-2.106903076171875,2.2632421154966664e-05,-0.564549042129873,-0.5645502209663391,1.1788364661091677e-06,-2.10692570859303,-2.1068952083587646,3.0500234265318227e-05,0.0556546088924245,0.055654064286500216,5.446059242811274e-07,0.020370293759307396,0.020370021928101778,2.718312056178285e-07,0.5176421575665591,0.5176420211791992,1.363873598503318e-07,0.5380124513258661,0.5380120277404785,4.2358538754339037e-07,0.461987548674134,0.4619879722595215,4.235853874878792e-07,0.0,0.0,0.0,0.0,0.0,0.0,6,6,0,0
0,42,43,sector_315_reset1,0,0,0,0,0,0,0,1572864,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,0
0,43,44,sector_315_reset2,0,0,0,0,0,0,0,1572864,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,0
0,44,45,sector_315,0,0,0,0,0,23170,-23170,1572864,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.54237666646316,1.5423583984375,1.8268025659962106e-05,-1.54237666646316,-1.5423583984375,1.8268025659962106e-05,1.54237666646316,1.5423583984375,1.8268025659962106e-05,-1.54237666646316,-1.5423583984375,1.8268025659962106e-05,1.54237666646316,1.5423450469970703,3.1619466089649606e-05,-1.54237666646316,-1.5423450469970703,3.1619466089649606e-05,0.0203722251362008,0.020371983759105206,2.4137709559585163e-07,0.0556573046662674,0.05565664544701576,6.592192516377549e-07,0.46198523509876604,0.46198570728302,4.721842539745502e-07,0.538014764901234,0.53801429271698,4.7218425403006137e-07,0.48235746023496706,0.4823576807975769,2.205626098428226e-07,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,0
0,45,46,edge_1_0_reset1,0,0,0,0,0,0,0,1572864,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,0
0,46,47,edge_1_0_reset2,0,0,0,0,0,0,0,1572864,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,0
0,47,48,edge_1_0,0,0,0,0,0,32768,0,1572864,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.18125,2.181243896484375,6.103515624911182e-06,0.0,0.0,0.0,2.18125,2.181243896484375,6.103515624911182e-06,0.0,0.0,0.0,2.18125,2.181249976158142,2.3841857821338408e-08,0.0,0.0,0.0,0.0681640625,0.06816387176513672,1.9073486327847444e-07,-0.0,0.0,0.0,0.46591796875,0.46591806411743164,9.536743161842054e-08,0.53408203125,0.5340819358825684,9.536743161842054e-08,0.53408203125,0.5340819358825684,9.536743161842054e-08,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,0
0,48,49,edge_1_1.732_reset1,0,0,0,0,0,0,0,1572864,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,0
0,49,50,edge_1_1.732_reset2,0,0,0,0,0,0,0,1572864,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,0
0,50,51,edge_1_1.732,0,0,0,0,0,32768,56754,1572864,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.18125,2.181243896484375,6.103515624911182e-06,3.777925,3.777923583984375,1.4160156251996625e-06,2.18125,2.181243896484375,6.103515624911182e-06,3.777925,3.777923583984375,1.4160156251996625e-06,2.18125,2.181249976158142,2.3841857821338408e-08,3.777925,3.777913272380829,1.172761917134224e-05,3.99895833333441e-06,-3.833789378404617e-06,7.832747711739026e-06,0.13632799776041699,0.13632390974089503,4.088019521952813e-06,0.43183400164062496,0.4318361282348633,2.126594238316404e-06,0.43183800059895805,0.4318399429321289,1.9423331708567915e-06,0.5681659983593751,0.5681600570678711,5.941291503996915e-06,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0,0
0,51,52,edge_-1_1.732_reset1,0,0,0,0,0,0,0,1572864,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,0
0,52,53,edge_-1_1.732_reset2,0,0,0,0,0,0,0,1572864,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,0
0,53,54,edge_-1_1.732,0,0,0,0,0,-32768,56754,1572864,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.18125,-2.181243896484375,6.103515624911182e-06,3.777925,3.777923583984375,1.4160156251996625e-06,-2.18125,-2.181243896484375,6.103515624911182e-06,3.777925,3.777923583984375,1.4160156251996625e-06,-2.18125,-2.181249976158142,2.3841857821338408e-08,3.777925,3.777913272380829,1.172761917134224e-05,0.136324126041667,0.13632390974089503,2.1630077196022057e-07,-3.99895833333441e-06,-3.833789378404617e-06,1.6516895492979268e-07,0.5681640625,0.5681638717651367,1.9073486323684108e-07,0.43183993645833296,0.4318399429321289,6.473795943762184e-09,0.568160063541667,0.5681600570678711,6.473795943762184e-09,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
0,54,55,edge_-1_0_reset1,0,0,0,0,0,0,0,1572864,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,0
0,55,56,edge_-1_0_reset2,0,0,0,0,0,0,0,1572864,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,0
0,56,57,edge_-1_0,0,0,0,0,0,-32768,0,1572864,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.18125,-2.181243896484375,6.103515624911182e-06,0.0,0.0,0.0,-2.18125,-2.181243896484375,6.103515624911182e-06,0.0,0.0,0.0,-2.18125,-2.181249976158142,2.3841857821338408e-08,0.0,0.0,0.0,-0.0,0.0,0.0,0.0681640625,0.06816387176513672,1.9073486327847444e-07,0.53408203125,0.5340819358825684,9.536743161842054e-08,0.46591796875,0.46591806411743164,9.536743161842054e-08,0.46591796875,0.46591806411743164,9.536743161842054e-08,0.0,0.0,0.0,0.0,0.0,0.0,4,4,0,0
0,57,58,edge_-1_-1.732_reset1,0,0,0,0,0,0,0,1572864,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,0
0,58,59,edge_-1_-1.732_reset2,0,0,0,0,0,0,0,1572864,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,0
0,59,60,edge_-1_-1.732,0,0,0,0,0,-32768,-56754,1572864,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.18125,-2.181243896484375,6.103515624911182e-06,-3.777925,-3.777923583984375,1.4160156251996625e-06,-2.18125,-2.181243896484375,6.103515624911182e-06,-3.777925,-3.777923583984375,1.4160156251996625e-06,-2.18125,-2.181249976158142,2.3841857821338408e-08,-3.777925,-3.777913272380829,1.172761917134224e-05,0.136324126041667,0.13632390974089503,2.1630077196022057e-07,-3.99895833333441e-06,-3.833789378404617e-06,1.6516895492979268e-07,0.5681640625,0.5681638717651367,1.9073486323684108e-07,0.568160063541667,0.5681600570678711,6.473795943762184e-09,0.43183993645833296,0.4318399429321289,6.473795943762184e-09,0.0,0.0,0.0,0.0,0.0,0.0,6,6,0,0
0,60,61,edge_1_-1.732_reset1,0,0,0,0,0,0,0,1572864,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,0
0,61,62,edge_1_-1.732_reset2,0,0,0,0,0,0,0,1572864,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,0
0,62,63,edge_1_-1.732,0,0,0,0,0,32768,-56754,1572864,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.18125,2.181243896484375,6.103515624911182e-06,-3.777925,-3.777923583984375,1.4160156251996625e-06,2.18125,2.181243896484375,6.103515624911182e-06,-3.777925,-3.777923583984375,1.4160156251996625e-06,2.18125,2.181249976158142,2.3841857821338408e-08,-3.777925,-3.777913272380829,1.172761917134224e-05,3.99895833333441e-06,-3.833789378404617e-06,7.832747711739026e-06,0.13632799776041699,0.13632390974089503,4.088019521952813e-06,0.43183400164062496,0.4318361282348633,2.126594238316404e-06,0.5681659983593751,0.5681600570678711,5.941291503996915e-06,0.43183800059895805,0.4318399429321289,1.9423331708567915e-06,0.0,0.0,0.0,0.0,0.0,0.0,2,6,0,0
0,63,64,feedforward_reset1,0,0,0,0,0,0,0,1572864,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,0
0,64,65,feedforward_reset2,0,0,0,0,0,0,0,1572864,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,0
0,65,66,feedforward,6554,-3277,-3277,3129,6553600,16384,13107,1572864,0,0,0.2,0.20001220703125,1.2207031249988898e-05,0.0,0.0,0.0,0.191066365401038,0.191070556640625,4.191239587003626e-06,-0.0591037512790529,-0.05908203125,2.1720029052901824e-05,0.684175095067181,0.684173583984375,1.5110828059938797e-06,15.1347611382399,15.13470458984375,5.654839615054641e-05,-3.81899154635006,-3.817535400390625,0.0014561459594348847,14.6609055827327,14.661346435546875,0.0004408528141741641,0.684175095067181,0.6841621398925781,1.295517460286888e-05,15.1347611382399,15.134701132774353,6.0005465547519066e-05,0.383850657378576,0.38381310645490885,3.755092366714008e-05,0.145163685731697,0.14521714393049479,5.345819879779001e-05,0.619343485823439,0.619297981262207,4.5504561231979324e-05,0.23549282844486402,0.23548489809036255,7.930354501473058e-06,0.764507171555136,0.7645151019096375,7.930354501417547e-06,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
0,66,67,sat_start_reset1,0,0,0,0,0,0,0,1572864,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,0
0,67,68,sat_start_reset2,0,0,0,0,0,0,0,1572864,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,0
0,68,69,sat_start,0,0,0,2086,0,983040,-655360,1572864,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.7526084692659,20.752593994140625,1.4475125276192102e-05,-13.8350723128439,-13.8350830078125,1.0694968599622712e-05,23.087365371818,23.085540771484375,0.0018246003336237493,-9.43631277208387,-9.441009521484375,0.00469674940050524,65.4375,65.43749928474426,7.152557373046875e-07,-43.625,-43.62499952316284,4.76837158203125e-07,0.5512333582729649,0.5510916023049504,0.00014175596801457857,0.34051327817763494,0.3406827624421567,0.00016948426452173537,0.0541266817747002,0.054112792015075684,1.3889759624519105e-05,0.9458733182253,0.9458872079849243,1.3889759624352571e-05,0.605360040047665,0.6052044034004211,0.00015563664724382864,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,0
0,69,70,sat_hold_1,0,0,0,2086,0,983040,-655360,1572864,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.7526085008189,20.752593994140625,1.4506678276404728e-05,-13.8350723338793,-13.8350830078125,1.0673933200422425e-05,23.0873654069208,23.085540771484375,0.0018246354364244155,-9.43631278643116,-9.441009521484375,0.0046967350532156615,74.325,74.32499885559082,1.144409182529671e-06,-49.55,-49.54999923706055,7.629394502828291e-07,0.551233359111079,0.5510916023049504,0.0001417568061286012,0.34051327869536296,0.3406827624421567,0.00016948374679370826,0.0541266810967793,0.054112792015075684,1.3889081703619133e-05,0.9458733189032209,0.9458872079849243,1.3889081703410966e-05,0.605360040207858,0.6052044034004211,0.00015563680743690966,44.6848915307341,44.6848908662796,6.644544967571164e-07,-29.7899276871561,-29.7899272441864,4.429697000318811e-07,2,2,1,1
0,70,71,sat_hold_2,0,0,0,2086,0,983040,-655360,1572864,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.7526085006641,20.752593994140625,1.4506523474011601e-05,-13.8350723337761,-13.8350830078125,1.0674036399649367e-05,23.0873654067486,23.085540771484375,0.0018246352642243835,-9.43631278636079,-9.441009521484375,0.004696735123584261,74.2755216938532,74.27552080154419,8.923090035750647e-07,-49.5170144625688,-49.51701384782791,6.147408910806007e-07,0.551233359106968,0.5510916023049504,0.00014175680201766738,0.340513278692824,0.3406827624421567,0.0001694837493326773,0.0541266811001043,0.054112792015075684,1.388908502861913e-05,0.945873318899896,0.9458872079849243,1.388908502830688e-05,0.605360040207072,0.6052044034004211,0.00015563680665087176,53.5723914991811,53.572390377521515,1.1216595865448653e-06,-35.7149276661207,-35.714926958084106,7.080365946876555e-07,2,2,1,1
0,71,72,sat_hold_3,0,0,0,2086,0,983040,-655360,1572864,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.7526084948017,20.752593994140625,1.4500661073668653e-05,-13.8350723298678,-13.8350830078125,1.0677944700887565e-05,23.0873654002266,23.085540771484375,0.0018246287422236662,-9.4363127836951,-9.441009521484375,0.004696737789274152,72.448543394017,72.44854295253754,4.4147945743588934e-07,-48.2990289293446,-48.29902857542038,3.539242214856131e-07,0.5512333589512479,0.5510916023049504,0.0001417566462975639,0.340513278596631,0.3406827624421567,0.0001694838455256753,0.054126681226060396,0.054112792015075684,1.3889210984711908e-05,0.9458733187739401,0.9458872079849243,1.3889210984219247e-05,0.605360040177309,0.6052044034004211,0.0001556367768879019,53.5229131931891,53.522912323474884,8.697142135360991e-07,-35.6819421287927,-35.68194156885147,5.599412276069415e-07,2,2,1,1
0,72,73,sat_hold_4,0,0,0,2086,0,983040,-655360,1572864,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.7526084886701,20.752593994140625,1.449452947355212e-05,-13.8350723257801,-13.8350830078125,1.0682032399955688e-05,23.0873653934052,23.085540771484375,0.001824621920825109,-9.43631278090706,-9.441009521484375,0.0046967405773141735,70.6314607553792,70.63146072626114,2.911805552230362e-08,-47.0876405035861,-47.08764040470123,9.888486829368048e-08,0.551233358788382,0.5510916023049504,0.00014175648343162095,0.340513278496023,0.3406827624421567,0.00016948394613369722,0.05412668135779739,0.054112792015075684,1.388934272170822e-05,0.945873318642203,0.9458872079849243,1.3889342721284947e-05,0.6053600401461791,0.6052044034004211,0.00015563674575791442,51.6959348992153,51.69593447446823,4.2474707129258604e-07,-34.4639565994769,-34.46395629644394,3.0303296227884857e-07,2,2,1,1
0,73,74,recovery_1,0,0,0,0,0,0,0,1572864,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.74227377553609,3.742279052734375,5.277198285025264e-06,-2.49484918369073,-2.494842529296875,6.654393855054508e-06,3.74227377553609,3.742279052734375,5.277198285025264e-06,-2.49484918369073,-2.494842529296875,6.654393855054508e-06,3.74227377553609,3.742274761199951,9.856638611971391e-07,-2.49484918369073,-2.494849741458893,5.577681627677578e-07,0.07193481812974929,0.0719351030420512,2.849123019038613e-07,0.0900276723139733,0.09002743219025433,2.401237189642025e-07,0.419018754778139,0.4190187454223633,9.355775709707359e-09,0.580981245221861,0.5809812545776367,9.355775709707359e-09,0.490953572907888,0.49095386266708374,2.8975919574847353e-07,49.878852266709,49.87885224819183,1.8517170019549667e-08,-33.252568177806,-33.25256812572479,5.2081205126341956e-08,2,2,1,1
0,74,75,recovery_2,0,0,0,0,0,0,0,1572864,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.23349667780571,-6.233489990234375,6.687571334929032e-06,4.15566445187047,4.155670166015625,5.714145155266692e-06,-6.23349667780571,-6.233489990234375,6.687571334929032e-06,4.15566445187047,4.155670166015625,5.714145155266692e-06,-6.23349667780571,-6.233495116233826,1.5615718842454385e-06,4.15566445187047,4.15566349029541,9.615750595770578e-07,0.14995888327260098,0.14995908946730196,2.061947009801557e-07,0.119821658362265,0.11982134636491537,3.119973496223949e-07,0.634890270817433,0.6348901987075806,7.210985242256385e-08,0.36510972918256696,0.36510980129241943,7.2109852478075e-08,0.515068612455168,0.5150688886642456,2.762090776098347e-07,0.0,0.0,0.0,0.0,0.0,0.0,5,5,0,0
0,75,76,recovery_3,0,0,0,0,0,0,0,1572864,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.23349667780571,-6.233489990234375,6.687571334929032e-06,4.15566445187047,4.155670166015625,5.714145155266692e-06,-6.23349667780571,-6.233489990234375,6.687571334929032e-06,4.15566445187047,4.155670166015625,5.714145155266692e-06,-6.23349667780571,-6.233495116233826,1.5615718842454385e-06,4.15566445187047,4.15566349029541,9.615750595770578e-07,0.14995888327260098,0.14995908946730196,2.061947009801557e-07,0.119821658362265,0.11982134636491537,3.119973496223949e-07,0.634890270817433,0.6348901987075806,7.210985242256385e-08,0.36510972918256696,0.36510980129241943,7.2109852478075e-08,0.515068612455168,0.5150688886642456,2.762090776098347e-07,0.0,0.0,0.0,0.0,0.0,0.0,5,5,0,0
0,76,77,recovery_4,0,0,0,0,0,0,0,1572864,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.23349667780571,-6.233489990234375,6.687571334929032e-06,4.15566445187047,4.155670166015625,5.714145155266692e-06,-6.23349667780571,-6.233489990234375,6.687571334929032e-06,4.15566445187047,4.155670166015625,5.714145155266692e-06,-6.23349667780571,-6.233495116233826,1.5615718842454385e-06,4.15566445187047,4.15566349029541,9.615750595770578e-07,0.14995888327260098,0.14995908946730196,2.061947009801557e-07,0.119821658362265,0.11982134636491537,3.119973496223949e-07,0.634890270817433,0.6348901987075806,7.210985242256385e-08,0.36510972918256696,0.36510980129241943,7.2109852478075e-08,0.515068612455168,0.5150688886642456,2.762090776098347e-07,0.0,0.0,0.0,0.0,0.0,0.0,5,5,0,0
0,77,78,q_zero,3277,-1638,-1638,0,1966080,32768,32768,1572864,0,1,0.1,0.100006103515625,6.103515624994449e-06,0.0,0.0,0.0,0.1,0.100006103515625,6.103515624994449e-06,0.0,0.0,0.0,-4.27037167780571,-4.2703857421875,1.4064381789857805e-05,0.0,0.0,0.0,-4.27037167780571,-4.2703857421875,1.4064381789857805e-05,0.0,0.0,0.0,-4.27037167780571,-4.2703834772109985,1.1799405288392961e-05,0.0,0.0,0.0,-0.0,0.0,0.0,0.133449114931428,0.13344955444335938,4.395119313771456e-07,0.566724557465714,0.5667247772216797,2.1975596564693944e-07,0.43327544253428596,0.4332752227783203,2.1975596564693944e-07,0.43327544253428596,0.4332752227783203,2.1975596564693944e-07,0.0,0.0,0.0,0.0,0.0,0.0,4,4,0,0
0,78,79,reset_after_sat,0,0,0,0,0,655360,655360,1572864,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,0
0,79,80,release,0,0,0,0,0,6554,-6554,1572864,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43625,0.436279296875,2.9296874999973355e-05,-0.43625,-0.436279296875,2.9296874999973355e-05,0.43625,0.436279296875,2.9296874999973355e-05,-0.43625,-0.436279296875,2.9296874999973355e-05,0.43625,0.4362766146659851,2.6614665985080777e-05,-0.43625,-0.4362766146659851,2.6614665985080777e-05,0.00576213541666667,0.005762522341683507,3.8692501683722236e-07,0.0157422630208333,0.015743320109322667,1.0570884893673638e-06,0.48924780078125,0.48924708366394043,7.171173095898986e-07,0.5107521992187499,0.5107529163360596,7.171173096454098e-07,0.495009936197917,0.4950096011161804,3.35081736579923e-07,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,0
