profile,parameter_profile,row,source_row,case_id,time_s,id_meas,iq_meas,id_ref,iq_ref,we,vdc,pi_reset,uq_zero_en,xd_old_raw,xq_old_raw,du_d_old_raw,du_q_old_raw,sat_old_raw,xd_next_raw,xq_next_raw,du_d_next_raw,du_q_next_raw,sat_next_raw,fixed_ud_raw_integer,fixed_uq_raw_integer,fixed_ud_hi_integer,fixed_uq_hi_integer,fixed_ud_lim_integer,fixed_uq_lim_integer,fixed_scale_integer,fixed_limited_integer,fixed_sat_flag_integer,ud_raw_reference,ud_raw_fixed,ud_raw_abs_error,uq_raw_reference,uq_raw_fixed,uq_raw_abs_error,ud_lim_reference,ud_lim_fixed,ud_lim_abs_error,uq_lim_reference,uq_lim_fixed,uq_lim_abs_error,du_d_z_reference,du_d_z_fixed,du_d_z_abs_error,du_q_z_reference,du_q_z_fixed,du_q_z_abs_error,real_scale,old_real_scale,old_fixed_scale,reference_sat_old
1,MIL_PI_override,66,146,feedforward,0.0065,6261,-1937,16384,13107,6553600,1572864,0,0,0,0,0,0,0,3070913,4563748,0,0,0,22783792,270720406,22783792,270720406,44500,528751,4294967296,0,0,1.35803658553617,1.3580198287963867,1.6756739783296837e-05,16.1361811957173,16.136193633079529,1.2437362229889004e-05,1.35803658553617,1.3580322265625,4.3589736700155868e-06,16.1361811957173,16.136199951171875,1.875545457608041e-05,0,0,0,0,0,0,1,1,4294967296,0
1,MIL_PI_override,67,147,sat_start_reset1,0.0066,0,0,0,0,0,1572864,1,0,3070913,4563748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4294967296,0
1,MIL_PI_override,68,148,sat_start_reset2,0.0067,0,0,0,0,0,1572864,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4294967296,0
1,MIL_PI_override,69,149,sat_start,0.0068,0,0,983040,-655360,0,1572864,0,0,0,0,0,0,0,298215000,-198810000,1847547154,-1231698102,1,2195718150,-1463812100,348170996,-232113998,680021,-453348,681045080,1,1,130.875,130.87500035762787,3.5762786865234375e-07,-87.25,-87.250000238418579,2.384185791015625e-07,20.7526086012026,20.752593994140625,1.4607061974203361e-05,-13.8350724008017,-13.8350830078125,1.060701080035642e-05,0,0,0,0,0,0,0.15856816505216892,1,4294967296,0
1,MIL_PI_override,70,150,sat_hold_1,0.0069,0,0,983040,-655360,0,1572864,0,0,298215000,-198810000,1847547154,-1231698102,1,226920591,-151280394,2145762153,-1430508102,1,2493933150,-1662622100,348170997,-232113998,680021,-453348,599608311,1,1,148.65,148.64999949932098,5.0067902179762314e-07,-99.1,-99.099999666213989,3.3378600505784561e-07,20.7526086169791,20.752593994140625,1.4622838474309674e-05,-13.8350724113194,-13.8350830078125,1.0596493099868098e-05,110.122391398797,110.12239181995392,4.2115691201161098e-07,-73.4149275991983,-73.414927840232849,2.4103455587010103e-07,0.1396071888125065,0.15856816505216892,681045080,1
1,MIL_PI_override,71,151,sat_hold_2,0.007,0,0,983040,-655360,0,1572864,0,0,226920591,-151280394,2145762153,-1430508102,1,95983186,-63988791,2074467744,-1382978496,1,2422638741,-1615092494,348170997,-232113998,680021,-453348,617253831,1,1,144.400521720241,144.40052157640457,1.4383641655513202e-07,-96.2670144801604,-96.267014384269714,9.5890683837751567e-08,20.7526086135607,20.752593994140625,1.4619420074524214e-05,-13.8350724090405,-13.8350830078125,1.0598772000491863e-05,127.897391383021,127.89739090204239,4.809786133819216e-07,-85.2649275886806,-85.264927268028259,3.2065234734091064e-07,0.14371560688517759,0.1396071888125065,599608311,1
1,MIL_PI_override,72,152,sat_hold_3,0.0071,0,0,983040,-655360,0,1572864,0,0,95983186,-63988791,2074467744,-1382978496,1,-20695338,13796892,1943530339,-1295686893,1,2291701336,-1527800891,348170997,-232113998,680021,-453348,652520911,1,1,136.596043443636,136.59604406356812,6.1993210920263664e-07,-91.0640289624242,-91.064029395580292,4.3315608877492195e-07,20.7526086067285,20.752593994140625,1.4612587875717509e-05,-13.8350724044857,-13.8350830078125,1.0603326799696333e-05,123.64791310668,123.64791297912598,1.2755401712638559e-07,-82.4319420711199,-82.431941986083984,8.5035921415510529e-08,0.15192686467007147,0.14371560688517759,617253831,1
1,MIL_PI_override,73,153,sat_hold_4,0.0072,0,0,983040,-655360,0,1572864,0,0,-20695338,13796892,1943530339,-1295686893,1,-111186383,74124255,1826851816,-1217901211,1,2175022812,-1450015208,348170996,-232113997,680021,-453348,687525222,1,1,129.6414608223,129.64146208763123,1.2653312353450019e-06,-86.4276405482002,-86.42764139175415,8.4355394847079879e-07,20.7526085999472,20.752593994140625,1.4605806576639679e-05,-13.8350723999648,-13.8350830078125,1.0607847700683237e-05,115.843434836908,115.84343546628952,6.293815175695272e-07,-77.2289565579386,-77.228956997394562,4.3945595962213702e-07,0.16007694196220829,0.15192686467007147,652520911,1
1,MIL_PI_override,74,154,recovery_1,0.0073,0,0,0,0,0,1572864,0,0,-111186383,74124255,1826851816,-1217901211,1,-476556724,317704483,0,0,0,-111186383,74124255,-111186383,74124255,-217161,144774,4294967296,0,0,-6.6272261450812,-6.627224862575531,1.2825056687759684e-06,4.41815076338746,4.4181498885154724,8.7487198729974125e-07,-6.6272261450812,-6.627227783203125,1.6381219252181722e-06,4.41815076338746,4.41815185546875,1.0920812902881494e-06,108.888852222353,108.88885354995728,1.3276042807319755e-06,-72.5925681482354,-72.592569053173065,9.0493766435884027e-07,1,0.16007694196220829,687525222,1
1,MIL_PI_override,75,155,recovery_2,0.0074,0,0,0,0,0,1572864,0,0,-476556724,317704483,0,0,0,-476556724,317704483,-128385736,85590491,1,-476556724,317704483,-348170988,232113992,-680021,453348,3137890899,1,1,-28.4049965895518,-28.404994249343872,2.340207927886695e-06,18.9366643930345,18.93666285276413,1.5402703716915767e-06,-20.7526081252458,-20.752593994140625,1.4131105174897129e-05,13.8350720834972,13.8350830078125,1.0924315299476461e-05,0,0,0,0,0,0,0.73059709969756526,1,4294967296,0
1,MIL_PI_override,76,156,recovery_3,0.0075,0,0,0,0,0,1572864,0,0,-476556724,317704483,-128385736,85590491,1,-450879578,300586386,-128385736,85590491,1,-476556724,317704483,-348170988,232113992,-680021,453348,3137890899,1,1,-28.4049965895518,-28.404994249343872,2.340207927886695e-06,18.9366643930345,18.93666285276413,1.5402703716915767e-06,-20.7526081252458,-20.752593994140625,1.4131105174897129e-05,13.8350720834972,13.8350830078125,1.0924315299476461e-05,-7.65238846430606,-7.6523861885070801,2.2757989794897071e-06,5.10159230953737,5.1015908122062683,1.4973311017740798e-06,0.73059709969756526,0.73059709969756526,3137890899,1
1,MIL_PI_override,77,157,recovery_4,0.0076,0,0,0,0,0,1572864,0,0,-450879578,300586386,-128385736,85590491,1,-425202432,283468289,-102708590,68472394,1,-450879578,300586386,-348170988,232113992,-680021,453348,3316590677,1,1,-26.8745188966906,-26.87451708316803,1.8135225694493329e-06,17.9163459311271,17.91634476184845,1.1692786507921937e-06,-20.7526080906268,-20.752593994140625,1.4096486175674272e-05,13.8350720604179,13.8350830078125,1.0947394599725158e-05,-7.65238846430606,-7.6523861885070801,2.2757989794897071e-06,5.10159230953737,5.1015908122062683,1.4973311017740798e-06,0.77220389211069151,0.73059709969756526,3137890899,1
1,MIL_PI_override,78,158,q_zero,0.0077,3277,0,32768,32768,1966080,1572864,0,1,-425202432,283468289,-102708590,68472394,1,-395714326,0,0,0,0,-359331334,0,-359331334,0,-701819,0,4294967296,0,0,-21.4177912038294,-21.417816519737244,2.5315907844714047e-05,0,0,0,-21.4177912038294,-21.417816162109375,2.4958279976061704e-05,0,0,0,-6.12191080606379,-6.1219090223312378,1.7837325518854641e-06,4.08127387070919,4.0812727212905884,1.1494186011873353e-06,1,0.77220389211069151,3316590677,1
1,MIL_PI_override,79,159,reset_after_sat,0.0078,0,0,655360,655360,0,1572864,1,0,-395714326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4294967296,0
1,MIL_PI_override,80,160,release,0.0079,0,0,6554,-6554,0,1572864,0,0,0,0,0,0,0,1988221,-1988221,0,0,0,14639014,-14639014,14639014,-14639014,28592,-28592,4294967296,0,0,0.8725,0.87255322933197021,5.3229331970161553e-05,-0.8725,-0.87255322933197021,5.3229331970161553e-05,0.8725,0.87255859375,5.8593749999946709e-05,-0.8725,-0.87255859375,5.8593749999946709e-05,0,0,0,0,0,0,1,1,4294967296,0
