Solver=FixedStepDiscrete FixedStep=PMLSM_Ts_s effective_step=50us
Host_Enable_Schedule=[0 1 0 1] Host_Iq_Test_Mode=1 Host_Id_A=0 Host_Iq_A=0.2 Host_Load_N=0 StopTime=0.005
columns=t cmpA cmpB cmpC vd vq id iq ia ib ic x_mm v_mmps theta_e omega_e delayedA delayedB delayedC
0.00065000000000000008 5000.0266353701554 4811.3576404392361 5188.6423595607648 -6.6259489605100376e-05 0.49130582840374981 6.1016743837506919e-07 0.16586933453323996 -5.7955252521408484e-06 0.14364995509051931 -0.14364415956526716 0.00036878341328363791 1.7539243915004128 3.8618908731254852e-05 0.18367053277632153 5000.0266353701554 4811.3576404392361 5188.6423595607648
0.00069999999999999999 5000.0358772717263 4808.7722768549129 5191.227723145088 -6.1747569439418284e-05 0.49130582899152792 1.9344474065101492e-07 0.16794090932530151 -7.8345397205262482e-06 0.1454450109220668 -0.14543717638234627 0.00045647963285865858 1.956277259682595 4.7802435370070928e-05 0.20486087558012045 5000.0266353701554 4811.3576404392361 5188.6423595607648
0.00075000000000000002 5000.0358772717263 4808.7722768549129 5191.227723145088 -8.5457422312259739e-05 0.50563537075981035 1.3126299120311643e-07 0.1697861955821672 -9.7240580789495836e-06 0.14704402037400005 -0.14703429631592108 0.00055429349584278846 2.1611573526951364 5.804547914907696e-05 0.22631586874928689 5000.0358772717263 4808.7722768549129 5191.227723145088
0.00080000000000000004 5000.046154857806 4806.9427375152845 5193.0572624847164 -7.973575689671686e-05 0.50563537169445627 -4.0502208135447152e-07 0.1718300795272843 -1.2323375055482724e-05 0.14881537531016767 -0.1488030519351122 0.0006623513634775452 2.3682886090570978 6.93612725865413e-05 0.24800660319313897 5000.0358772717263 4808.7722768549129 5191.227723145088
0.00085000000000000006 5000.046154857806 4806.9427375152845 5193.0572624847164 -0.00010552489653601156 0.51577571158961844 -5.3146017371009796e-07 0.17364753374905628 -1.4729160828362584e-05 0.15039053957132839 -0.15037581041050005 0.00078076579393040004 2.5779133087049435 8.1761602746198241e-05 0.2699584504072936 5000.046154857806 4806.9427375152845 5193.0572624847164
0.00090000000000000008 5000.0575067699183 4805.6427272639448 5194.3572727360561 -9.856299593368735e-05 0.51577571296699976 -1.175124659270479e-06 0.17554343390227364 -1.7897308805841001e-05 0.15203402109461547 -0.15201612378580961 0.00090966145936564717 2.7897552179147627 9.5259525266562915e-05 0.29214248326382708 5000.046154857806 4806.9427375152845 5193.0572624847164
0.00095 5000.0575067699183 4805.6427272639448 5194.3572727360561 -0.00012656348272929152 0.52298110647741536 -1.3552938064968019e-06 0.17722096069532456 -2.0825966919463911e-05 0.15348826597345069 -0.1534674400065312 0.0010491492202613854 3.0039100370718619 0.00010986664942975426 0.3145687234836535 5000.0575067699183 4805.6427272639448 5194.3572727360561
0.001 5000.0699242760638 4804.5519551519856 5195.4480448480153 -0.00011833780776044233 0.52298110840337242 -2.1023103494470961e-06 0.17890042316988766 -2.4571324236397119e-05 0.154944595424401 -0.15492002410016462 0.0011993447221149785 3.2201113608404466 0.00012559508560393696 0.33720927316524596 5000.0575067699183 4805.6427272639448 5194.3572727360561
0.0010500000000000002 5000.0699242760638 4804.5519551519856 5195.4480448480153 -0.00014839488341638138 0.52902678861919938 -2.333970055033221e-06 0.18037436584070432 -2.8029299303100928e-05 0.15622279578624942 -0.1561947664869463 0.0013603502901570008 3.4383615506618703 0.00014245554926219924 0.36006437959816473 5000.0699242760638 4804.5519551519856 5195.4480448480153
0.0011000000000000001 5000.0833956844936 4803.4835112907385 5196.5164887092606 -0.00013887069827109823 0.52902679120505192 -3.1801572778378651e-06 0.18182910697307827 -3.2356231647161143e-05 0.15748480143285493 -0.15745244520120777 0.0015322683676900943 3.658409881940937 0.00016045876824210748 0.38310778696419839 5000.0699242760638 4804.5519551519856 5195.4480448480153
0.00115 5000.0833956844936 4803.4835112907385 5196.5164887092606 -0.00017078183024697057 0.53494871838417202 -3.460293936714118e-06 0.18309196118061161 -3.6346202073088684e-05 0.15858045961620182 -0.15854411341412872 0.0017151888617871413 3.8802329296944311 0.0001796141575903174 0.4063370422048409 5000.0833956844936 4803.4835112907385 5196.5164887092606
0.0012000000000000001 5000.0979270705357 4802.372884996822 5197.6271150031789 -0.00015991335621449635 0.5349487217435146 -4.39892111209873e-06 0.184344890976852 -4.1255180964783656e-05 0.15966798228191156 -0.1596267271009468 0.0019092005082718628 4.1035966008049156 0.00019993100970055945 0.42972763114615903 5000.0833956844936 4803.4835112907385 5196.5164887092606
0.00125 5000.0979270705357 4802.372884996822 5197.6271150031789 -0.00019355669551034016 0.54110445094282045 -4.721337740951883e-06 0.1854182358890413 -4.5776159371949309e-05 0.1605997858429658 -0.16055400968359385 0.0021143803383121087 4.3284887879525176 0.00022141739125786742 0.45327828591258063 5000.0979270705357 4802.372884996822 5197.6271150031789
0.0013000000000000002 5000.1135401092824 4801.2165069846642 5198.7834930153367 -0.00018129315056052798 0.54110445519060268 -5.7444537901991384e-06 0.18649992635627793 -5.1265598677763293e-05 0.16153930080239265 -0.16148803520371491 0.0023308047777097348 4.5546904059369977 0.00024408130555349645 0.47696606395558622 5000.0979270705357 4802.372884996822 5197.6271150031789
0.0013500000000000001 5000.1135401092824 4801.2165069846642 5198.7834930153367 -0.00021663320904295432 0.54751377001983659 -6.101297002319075e-06 0.18741245986600941 -5.6314643229566931e-05 0.16233210131000503 -0.16227578666677545 0.0025585392980065846 4.7822116359470916 0.00026792960875127576 0.50079203144676698 5000.1135401092824 4801.2165069846642 5198.7834930153367
0.0014 5000.1302631143426 4800.0279689073013 5199.9720310926996 -0.00020292368231980874 0.54751377527260536 -7.2014901861055032e-06 0.18835041313349407 -6.2382360887525159e-05 0.16314742493997886 -0.16308504257909134 0.002797649879803939 5.010846114367606 0.00029296921032361412 0.52473457803887447 5000.1135401092824 4801.2165069846642 5198.7834930153367
0.0014500000000000001 5000.1302631143426 4800.0279689073013 5199.9720310926996 -0.00023996954124021921 0.55410134383198162 -7.5851825922141996e-06 0.18912794113455059 -6.7955943264207474e-05 0.16382356911828921 -0.16375561317502502 0.0030481921855223192 5.240624852119903 0.00031920593922555782 0.54879695118799954 5000.1302631143426 4800.0279689073013 5199.9720310926996
0.0015 5000.1481250540282 4798.8193903584706 5201.1806096415303 -0.00022476508474457709 0.55410135020810525 -8.7563618786220412e-06 0.18994420934342005 -7.4599719926962685e-05 0.16453379794119766 -0.1644591982212707 0.0033102234281283142 5.4713521378455106 0.00034664578678495774 0.57295865604860885 5000.1302631143426 4800.0279689073013 5199.9720310926996
0.0015500000000000002 5000.1481250540282 4798.8193903584706 5201.1806096415303 -0.00026353547857815797 0.5607999996440024 -9.1604835088499269e-06 0.1906074303266885 -8.0694252692840797e-05 0.16511120933731202 -0.16503051508461916 0.00358379103502059 5.703075232794899 0.00037529371958738822 0.59722464180727852 5000.1481250540282 4798.8193903584706 5201.1806096415303
0.0016000000000000001 5000.167154004951 4797.5976238598041 5202.4023761401968 -0.00024678929951750474 0.56080000726346568 -1.0397797689481384e-05 0.19131951413246462 -8.791184321876702e-05 0.16573149815284732 -0.16564358630962855 0.003868944796660335 5.9356074264760128 0.00040515495167775214 0.6215753561870021 5000.1481250540282 4798.8193903584706 5201.1806096415303
0.00165 5000.167154004951 4797.5976238598041 5202.4023761401968 -0.00028729891202081717 0.56757175786379965 -1.0817052702946338e-05 0.19188486212172301 -9.4523696135439742e-05 0.16622440714884038 -0.16612988345270494 0.0041657251679841356 6.1690083292581219 0.00043623371948710223 0.646017041571052 5000.167154004951 4797.5976238598041 5202.4023761401968
0.0017000000000000001 5000.1873779145462 4796.3657701527009 5203.6342298472991 0.31973099901557839 0.56742183579029726 -1.2116500909445816e-05 0.19250710406922611 -0.00010231272980788104 0.1667671756822631 -0.16666486295245522 0.0044741755844470415 6.4030989302745018 0.00046853457156565488 0.67053095198530133 5000.167154004951 4797.5976238598041 5202.4023761401968
0.00175 5000.1873779145462 4796.3657701527009 5203.6342298472991 -0.3203111854250269 0.57456009299496469 0.0091565070854357413 0.19298375590571715 0.0090596162950163511 0.16260298714878485 -0.17166260344380119 0.004794330530960767 6.6379486375062351 0.00050206111916491995 0.6951243558165322 5000.1873779145462 4796.3657701527009 5203.6342298472991
0.0018000000000000002 4998.511124496109 4795.1252967434812 5204.8747032565198 0.31970869208885194 0.57422766237410039 -0.00063655937488782399 0.19353289489019948 -0.0007404510914267538 0.16797430890423412 -0.16723385781280739 0.0051262279628360788 6.8733798377939905 0.00053681733695574649 0.71977865345819347 5000.1873779145462 4796.3657701527009 5203.6342298472991
0.0018500000000000001 4998.511124496109 4795.1252967434812 5204.8747032565198 -0.3149025889513884 0.58145507985795664 0.0085743408481623352 0.19393595250836709 0.0084632517180832298 0.16372606159526437 -0.17218931331334758 0.0054698969547257777 7.1094809620845965 0.00057280626962865624 0.74450310537738218 4998.511124496109 4795.1252967434812 5204.8747032565198
0.0019 4997.2527210732724 4793.8769818356304 5206.1230181643696 0.32511893693815402 0.58107638166513809 -0.001023705665679376 0.19441849678149328 -0.0011423068604613472 0.16894193845342434 -0.16779963159296299 0.0058253710028300081 7.3460737979101189 0.0006100314248975254 0.76927904920809675 4998.511124496109 4795.1252967434812 5204.8747032565198
0.0019500000000000001 4997.2527210732724 4793.8769818356304 5206.1230181643696 -0.31082720127622393 0.58839516351512211 0.0083690194113707483 0.19475768224192 0.0082427182038045579 0.16454840598975229 -0.17279112419355686 0.0061926746927255145 7.5832553152901117 0.00064849537735793019 0.79411663962703893 4997.2527210732724 4793.8769818356304 5206.1230181643696
0.002 4996.7066359138889 4792.6216336176676 5207.3783663823333 0.32919601012960603 0.58796705596472032 -0.0010977970651182868 0.19518282302081674 -0.0012321218493904667 0.16964864972753504 -0.16841652787814457 0.0065718374584900199 7.8208506231453363 0.00068820120933928218 0.81899756208321817 4997.2527210732724 4793.8769818356304 5206.1230181643696
0.0020500000000000002 4996.7066359138889 4792.6216336176676 5207.3783663823333 -0.30902719746945989 0.59537680163194195 0.0084172956240229982 0.19546668199127937 0.0082747686553441401 0.16514699808400227 -0.17342176673934642 0.0069628799896472868 8.0589645829637657 0.00072915108744344293 0.84393279764597662 4996.7066359138889 4792.6216336176676 5207.3783663823333
0.0021000000000000003 4996.6020043330254 4791.3601520530729 5208.6398479469281 0.33099773531341425 0.5948961785147171 -0.0010007081467649451 0.19584243686253891 -0.0011517704526736855 0.17017969175321779 -0.16902792130054412 0.0073658282187954744 8.2974248375146953 0.00077134772732574176 0.86890429710832184 4996.7066359138889 4792.6216336176676 5207.3783663823333
0.00215 4996.6020043330254 4791.3601520530729 5208.6398479469281 -0.30863568931338176 0.60239483050076892 0.0085599324654335642 0.19607841435737972 0.0084001663335624855 0.16561478858982953 -0.17401495492339203 0.0077806994606712081 8.5363434955200486 0.0008147929421811578 0.89392380046816011 4996.6020043330254 4791.3601520530729 5208.6398479469281
0.0022000000000000001 4996.6652927410596 4790.093400053147 5209.9065999468539 0.33139099935782412 0.6018585517615791 -0.00085602361250053036 0.19641172037441476 -0.0010248370146340178 0.17060925795316598 -0.16958442093853196 0.008207516635447212 8.7755500350861606 0.00085948913220456583 0.91897345071454462 4996.6020043330254 4791.3601520530729 5208.6398479469281
0.0022500000000000003 4996.6652927410596 4790.093400053147 5209.9065999468539 -0.30877724974632498 0.60944403699773764 0.008706576469374153 0.19660624446181743 0.0085285581984115306 0.16600848045936237 -0.1745370386577739 0.0086462941372015198 9.0151631924802125 0.00090543780474029321 0.94406568188029805 4996.6652927410596 4790.093400053147 5209.9065999468539
0.0023 4996.752930752772 4788.8221269604865 5211.1778730395135 0.33125122794969158 0.60884892141437164 -0.00072287762547866563 0.19690308209250279 -0.00091045523561139997 0.17097762503421313 -0.17006716979860173 0.0090970522968255307 9.2550136602072861 0.00095264108883430802 0.96918276412601312 4996.6652927410596 4790.093400053147 5209.9065999468539
0.0023500000000000001 4996.752930752772 4788.8221269604865 5211.1778730395135 -0.30899233507584872 0.61651996048578239 0.0088271927219454628 0.19706168007706742 0.0086299098389181934 0.16635303360428025 -0.17498294344319845 0.0095598029798358956 9.4952262560282765 0.0010011002270406087 0.99433776833704501 4996.752930752772 4788.8221269604865 5211.1778730395135
0.0024000000000000002 4996.820252723579 4787.5469617160807 5212.4530382839203 0.33103796341081759 0.61586279903114893 -0.00061609828898944938 0.19732720549638602 -0.00082345271555672478 0.17130144415497328 -0.17047799143941655 0.010034564292637308 9.7356323340089119 0.001050817115457461 1.019513033952455 4996.752930752772 4788.8221269604865 5211.1778730395135
0.0024499999999999999 4996.820252723579 4787.5469617160807 5212.4530382839203 -0.30913789760386368 0.6236189868253369 0.0089211272516654932 0.1974546290003181 0.0087035677987195512 0.16665734948099528 -0.17536091727971484 0.010521345909337754 9.9763623406429396 0.0011017927671550837 1.0447222212971246 4996.820252723579 4787.5469617160807 5212.4530382839203
0.0025000000000000001 4996.8670445200614 4786.2684352812767 5213.7315647187243 0.33089425207813733 0.622896555817953 -0.00053219657208603867 0.19769329431027224 -0.00076033993772583563 0.17158693910698364 -0.1708265991692578 0.0110201640263699 10.217247798021175 0.00115402887821994 1.0699476874056606 4996.820252723579 4787.5469617160807 5212.4530382839203
0.0025500000000000002 4996.8670445200614 4786.2684352812767 5213.7315647187243 -0.30921313519354576 0.63073815799138844 0.0089957307328402056 0.19779363293550598 0.0087568832261153869 0.16692515160102439 -0.17568203482713979 0.01153102641627096 10.458424415969512 0.001207526262590223 1.0952036437777981 4996.8670445200614 4786.2684352812767 5213.7315647187243
0.0025999999999999999 4996.8670445200614 4786.2684352812767 5213.7315647187243 -0.30921313519354576 0.63073815799138844 0.0089957307328402056 0.19779363293550598 0.0087568832261153869 0.16692515160102439 -0.17568203482713979 0.01153102641627096 10.458424415969512 0.001207526262590223 1.0952036437777981 4996.8670445200614 4786.2684352812767 5213.7315647187243
0.00265 4996.9036141332281 4784.9870035412723 5215.0129964587286 -0.3092509172014335 0.63787497364470036 0.0090574334918162927 0.19808606428758485 0.0087962868443852999 0.16715961209505692 -0.17595589893944225 0.012588933809187968 10.941285557228102 0.0013183100657157697 1.1457687442471971 4996.9036141332281 4784.9870035412723 5215.0129964587286
0.0027000000000000001 4996.9378456450604 4783.7030621847389 5216.2969378152611 0.33078502063969772 0.63701230633548178 -0.0004073512630307953 0.19828203847714199 -0.00068010726688647939 0.1720566883222697 -0.1713765810553832 0.013135998087049372 11.182941336268323 0.0013755985029281295 1.1710748782515397 4996.9036141332281 4784.9870035412723 5215.0129964587286
0.0027499999999999998 4996.9378456450604 4783.7030621847389 5216.2969378152611 0.33078502063969772 0.63701230633548178 -0.0004073512630307953 0.19828203847714199 -0.00068010726688647939 0.1720566883222697 -0.1713765810553832 0.013135998087049372 11.182941336268323 0.0013755985029281295 1.1710748782515397 4996.9036141332281 4784.9870035412723 5215.0129964587286
0.0028 4996.9733304654119 4782.4169553316306 5217.5830446683694 0.33076151492135303 0.64408962654351432 -0.00035856468383639421 0.19851746544212476 -0.00065514381728243396 0.17224808429905458 -0.17159294048177215 0.014266386963597725 11.666799676376018 0.0014939725492702604 1.2217444051402226 4996.9378456450604 4783.7030621847389 5216.2969378152611
0.0028500000000000001 4996.9733304654119 4782.4169553316306 5217.5830446683694 -0.30930083254023605 0.65219315357526642 0.0091553190221465037 0.19855580460432329 0.0088465419330999613 0.16754322163657326 -0.17638976356967323 0.014849726947416524 11.908981744746354 0.0015550597695272715 1.2471056520343369 4996.9733304654119 4782.4169553316306 5217.5830446683694
0.0028999999999999998 4996.9733304654119 4782.4169553316306 5217.5830446683694 -0.30930083254023605 0.65219315357526642 0.0091553190221465037 0.19855580460432329 0.0088465419330999613 0.16754322163657326 -0.17638976356967323 0.014849726947416524 11.908981744746354 0.0015550597695272715 1.2471056520343369 4996.9733304654119 4782.4169553316306 5217.5830446683694
0.0029499999999999999 4997.0109769324772 4781.1289814317952 5218.8710185682057 -0.3093271356678638 0.65937098214248446 0.0091943888867500479 0.19874335596682338 0.0088602807917202396 0.16769979690206055 -0.17656007769378079 0.016052736563909351 12.393640563147994 0.0016810386419729957 1.2978590048139402 4997.0109769324772 4781.1289814317952 5218.8710185682057
0.0030000000000000001 4997.0506642423861 4779.8393984798604 5220.1606015201405 0.33071467806331195 0.65827365825322837 -0.00028033118599787681 0.19889608621615665 -0.00062758954280329668 0.17256217175006383 -0.17193458220726054 0.016672418592066748 12.636098207444986 0.0017459315922136926 1.3232491099516108 4997.0109769324772 4781.1289814317952 5218.8710185682057
0.0030499999999999998 4997.0506642423861 4779.8393984798604 5220.1606015201405 0.33071467806331195 0.65827365825322837 -0.00028033118599787681 0.19889608621615665 -0.00062758954280329668 0.17256217175006383 -0.17193458220726054 0.016672418592066748 12.636098207444986 0.0017459315922136926 1.3232491099516108 4997.0109769324772 4781.1289814317952 5218.8710185682057
0.0031000000000000003 4997.0921177711316 4778.5484290855675 5221.4515709144325 0.33068905236001567 0.6653772907144232 -0.00024934344968923459 0.1990474972329343 -0.00062345793116137056 0.17269120779149608 -0.17206774986033471 0.017948160611215885 13.121397065769704 0.0018795269840548505 1.3740694875552257 4997.0506642423861 4779.8393984798604 5220.1606015201405
0.00315 4997.0921177711316 4778.5484290855675 5221.4515709144325 -0.30938273101383224 0.67375695987990136 0.0092565953102600514 0.19904438899197877 0.0088687936471883149 0.1679583912618671 -0.17682718490905538 0.018604230464504368 13.364225748255903 0.001948230458432612 1.39949844772121 4997.0921177711316 4778.5484290855675 5221.4515709144325
0.0031999999999999997 4997.0921177711316 4778.5484290855675 5221.4515709144325 -0.30938273101383224 0.67375695987990136 0.0092565953102600514 0.19904438899197877 0.0088687936471883149 0.1679583912618671 -0.17682718490905538 0.018604230464504368 13.364225748255903 0.001948230458432612 1.39949844772121 4997.0921177711316 4778.5484290855675 5221.4515709144325
0.0032500000000000003 4997.1351851717218 4777.2562652609522 5222.7437347390487 -0.3094104300635015 0.68096281577660556 0.0092810049657566264 0.19916445628593402 0.0088648404910080403 0.16806547605452718 -0.17693031654553523 0.019952794283858807 13.850038767958981 0.0020894517313586416 1.450372668178459 4997.1351851717218 4777.2562652609522 5222.7437347390487
0.0033 4997.1798410421979 4775.9630727078056 5224.0369272921944 0.33063745752635348 0.67960159205200821 -0.00020043762590503736 0.19929101843113378 -0.00063129809763415952 0.17290595511771029 -0.17227465702007611 0.020645296222256755 14.093010135046292 0.0021619703647675647 1.4758165702409309 4997.1351851717218 4777.2562652609522 5222.7437347390487
0.0033500000000000001 4997.1798410421979 4775.9630727078056 5224.0369272921944 -0.30943766884732926 0.68817598039395333 0.0093017322549714208 0.19926787396561088 0.0088561939985121393 0.16816052294477113 -0.17701671694328325 0.02134994672900907 14.336135902060246 0.0022357611932796108 1.5012766410259117 4997.1798410421979 4775.9630727078056 5224.0369272921944
0.0034000000000000002 4997.2261261900367 4774.668994520126 5225.3310054798749 0.33061228037943741 0.68672027933235735 -0.00018138369674130031 0.19938841106316951 -0.00064213453243854187 0.1729956724407711 -0.17235353790833255 0.022066753524112085 14.579233433903459 0.0023108250253309065 1.5267337550307267 4997.1798410421979 4775.9630727078056 5224.0369272921944
0.0034499999999999999 4997.2261261900367 4774.668994520126 5225.3310054798749 0.33061228037943741 0.68672027933235735 -0.00018138369674130031 0.19938841106316951 -0.00064213453243854187 0.1729956724407711 -0.17235353790833255 0.022066753524112085 14.579233433903459 0.0023108250253309065 1.5267337550307267 4997.1798410421979 4775.9630727078056 5224.0369272921944
0.0035000000000000001 4997.2741007776949 4773.3741543349934 5226.6258456650075 0.33058756154825863 0.69384222704627441 -0.00016527577849286337 0.19947248612305091 -0.00065692898250095384 0.17307582730868754 -0.17241889832618656 0.023536839096577035 15.065684172509622 0.0024647720264843812 1.5776747572553418 4997.2261261900367 4774.668994520126 5225.3310054798749
0.0035500000000000002 4997.2741007776949 4773.3741543349934 5226.6258456650075 -0.30949089921991824 0.70262118488220104 0.0093341059225235234 0.19943353910794703 0.0088267860015327475 0.16832112129076948 -0.17714790729230223 0.024290123305202513 15.309031321661783 0.0025436557643471482 1.6031580111236234 4997.2741007776949 4773.3741543349934 5226.6258456650075
0.0035999999999999999 4997.2741007776949 4773.3741543349934 5226.6258456650075 -0.30949089921991824 0.70262118488220104 0.0093341059225235234 0.19943353910794703 0.0088267860015327475 0.16832112129076948 -0.17714790729230223 0.024290123305202513 15.309031321661783 0.0025436557643471482 1.6031580111236234 4997.2741007776949 4773.3741543349934 5226.6258456650075
0.00365 4997.3238232130543 4772.0786590151929 5227.9213409848071 -0.30951704541046188 0.7098519543043188 0.0093465715216985538 0.19949944065777286 0.008806843019266734 0.16838942716619101 -0.17719627018545772 0.025833191419149013 15.79576665108064 0.0027052454793725809 1.654128815628453 4997.3238232130543 4772.0786590151929 5227.9213409848071
0.0037000000000000002 4997.3753452495985 4770.7826009475502 5229.2173990524507 0.33053917772201752 0.70809326401220773 -0.00014032171045447704 0.19960772542813704 -0.00069681718559099978 0.17321275899489583 -0.17251594180930482 0.026622979751703045 16.039146683510634 0.0027879519201540037 1.679615513025537 4997.3238232130543 4772.0786590151929 5227.9213409848071
0.0037499999999999999 4997.3753452495985 4770.7826009475502 5229.2173990524507 0.33053917772201752 0.70809326401220773 -0.00014032171045447704 0.19960772542813704 -0.00069681718559099978 0.17321275899489583 -0.17251594180930482 0.026622979751703045 16.039146683510634 0.0027879519201540037 1.679615513025537 4997.3238232130543 4772.0786590151929 5227.9213409848071
0.0038 4997.4287133180296 4769.4860600233633 5230.5139399766376 0.33051538135491693 0.71522125364848577 -0.00013082380848861153 0.19966182082308906 -0.00072126001593571254 0.17327174791233277 -0.17255048789639707 0.02823907002679461 16.526107948256254 0.0029571884980128557 1.7306099774224579 4997.3753452495985 4770.7826009475502 5229.2173990524507
0.0038500000000000001 4997.4287133180296 4769.4860600233633 5230.5139399766376 -0.30956867129320537 0.72432727418744791 0.0093656918187602616 0.19960471843219801 0.0087581087005594773 0.16850758915268918 -0.17726569785324867 0.02906537542420742 16.769686076930377 0.0030437189968839785 1.7561174194097173 4997.4287133180296 4769.4860600233633 5230.5139399766376
0.0038999999999999998 4997.4287133180296 4769.4860600233633 5230.5139399766376 -0.30956867129320537 0.72432727418744791 0.0093656918187602616 0.19960471843219801 0.0087581087005594773 0.16850758915268918 -0.17726569785324867 0.02906537542420742 16.769686076930377 0.0030437189968839785 1.7561174194097173 4997.4287133180296 4769.4860600233633 5230.5139399766376
0.0039500000000000004 4997.4839707714254 4768.189105349913 5231.8108946500879 -0.30959421435648132 0.73157100609645653 0.0093728660481959183 0.19964644386833122 0.0087298360663508861 0.16855921951595937 -0.17728905558231023 0.030754519455221205 17.256829648441343 0.003220605746173577 1.8071309749264621 4997.4839707714254 4768.189105349913 5231.8108946500879
0.0040000000000000001 4997.5411593538065 4766.8917967303632 5233.1082032696377 0.33046838115089677 0.72947996497761236 -0.0001164844704218404 0.1997488481623107 -0.00077784352830501894 0.17337521646025086 -0.17259737293194585 0.031617360937643273 17.500389017946343 0.0033109622949198995 1.8326364524581245 4997.4839707714254 4768.189105349913 5231.8108946500879
0.0040499999999999998 4997.5411593538065 4766.8917967303632 5233.1082032696377 -0.30961960820477846 0.73881833180448109 0.0093787371999658961 0.19968219565652054 0.0086992467548934003 0.16860686626569832 -0.17730611302059174 0.032492380388540583 17.744073315923863 0.0034025941175428059 1.8581550124688364 4997.5411593538065 4766.8917967303632 5233.1082032696377
